2022/02/18,0931,4.17,4.19,4.16,4.16,807200,3367232.00
2022/02/18,0932,4.16,4.19,4.14,4.17,282800,1177470.00
2022/02/18,0933,4.18,4.19,4.17,4.19,115800,483962.00
2022/02/18,0934,4.19,4.21,4.19,4.20,121300,508084.50
2022/02/18,0935,4.20,4.20,4.18,4.19,253300,1059563.50
2022/02/18,0936,4.19,4.19,4.17,4.18,59300,247598.00
2022/02/18,0937,4.18,4.18,4.17,4.17,137400,573157.00
2022/02/18,0938,4.19,4.22,4.17,4.21,183700,769110.00
2022/02/18,0939,4.21,4.21,4.18,4.19,125800,528209.00
2022/02/18,0940,4.18,4.18,4.17,4.17,49400,206470.00
2022/02/18,0941,4.17,4.20,4.17,4.19,177300,740249.00
2022/02/18,0942,4.20,4.20,4.18,4.19,25100,105139.00
2022/02/18,0943,4.19,4.19,4.18,4.18,24900,104151.00
2022/02/18,0944,4.18,4.19,4.18,4.19,80000,334408.00
2022/02/18,0945,4.19,4.21,4.19,4.20,269600,1128928.00
2022/02/18,0946,4.20,4.22,4.20,4.22,92700,390393.00
2022/02/18,0947,4.22,4.22,4.19,4.19,157500,663068.00
2022/02/18,0948,4.19,4.21,4.19,4.21,73100,306777.00
2022/02/18,0949,4.20,4.22,4.20,4.20,57500,242009.00
2022/02/18,0950,4.21,4.22,4.20,4.21,99100,417161.00
2022/02/18,0951,4.21,4.22,4.20,4.22,55500,233693.00
2022/02/18,0952,4.22,4.24,4.22,4.24,103700,438193.00
2022/02/18,0953,4.23,4.23,4.22,4.22,29500,124646.00
2022/02/18,0954,4.22,4.22,4.21,4.22,60700,256103.00
2022/02/18,0955,4.22,4.22,4.21,4.21,119300,502733.00
2022/02/18,0956,4.22,4.23,4.22,4.23,68400,288825.00
2022/02/18,0957,4.23,4.23,4.21,4.21,57900,244137.00
2022/02/18,0958,4.21,4.21,4.20,4.20,19500,82029.00
2022/02/18,0959,4.21,4.21,4.20,4.20,55800,234521.00
2022/02/18,1000,4.20,4.21,4.19,4.19,56300,236100.00
2022/02/18,1001,4.19,4.20,4.18,4.20,79700,333946.00
2022/02/18,1002,4.20,4.21,4.19,4.21,40700,170975.00
2022/02/18,1003,4.22,4.23,4.21,4.21,31400,132503.00
2022/02/18,1004,4.21,4.22,4.21,4.21,153600,645453.00
2022/02/18,1005,4.21,4.21,4.19,4.20,62200,261060.00
2022/02/18,1006,4.20,4.20,4.19,4.20,49100,206130.00
2022/02/18,1007,4.20,4.22,4.20,4.22,17300,72806.00
2022/02/18,1008,4.21,4.22,4.21,4.21,28700,120828.00
2022/02/18,1009,4.21,4.21,4.20,4.20,21500,90410.00
2022/02/18,1010,4.20,4.21,4.19,4.19,24600,103276.00
2022/02/18,1011,4.19,4.22,4.19,4.22,277000,1166292.00
2022/02/18,1012,4.22,4.23,4.22,4.23,34500,145724.00
2022/02/18,1013,4.23,4.23,4.22,4.22,36600,154454.00
2022/02/18,1014,4.22,4.23,4.21,4.22,20200,85214.00
2022/02/18,1015,4.21,4.22,4.21,4.22,3000,12658.00
2022/02/18,1016,4.22,4.22,4.21,4.22,4700,19828.00
2022/02/18,1017,4.21,4.22,4.21,4.22,32500,137130.00
2022/02/18,1018,4.22,4.22,4.21,4.21,10400,43800.00
2022/02/18,1019,4.21,4.22,4.20,4.21,27800,117128.00
2022/02/18,1020,4.21,4.21,4.21,4.21,16300,68622.00
2022/02/18,1021,4.21,4.21,4.21,4.21,3500,14736.00
2022/02/18,1022,4.21,4.21,4.20,4.21,40200,169192.00
2022/02/18,1023,4.21,4.21,4.19,4.20,110900,465516.00
2022/02/18,1024,4.21,4.21,4.21,4.21,41400,174294.00
2022/02/18,1025,4.21,4.21,4.20,4.21,13400,56394.00
2022/02/18,1026,4.19,4.20,4.18,4.19,27100,113538.00
2022/02/18,1027,4.19,4.20,4.19,4.20,3600,15116.00
2022/02/18,1028,4.19,4.20,4.19,4.20,83600,350512.00
2022/02/18,1029,4.20,4.20,4.18,4.19,22500,94080.00
2022/02/18,1030,4.19,4.19,4.17,4.17,78000,326016.00
2022/02/18,1031,4.18,4.18,4.17,4.18,59000,246204.00
2022/02/18,1032,4.18,4.20,4.18,4.20,56800,237722.00
2022/02/18,1033,4.20,4.20,4.19,4.19,81800,343000.00
2022/02/18,1034,4.20,4.21,4.20,4.20,13600,57170.00
2022/02/18,1035,4.20,4.21,4.19,4.21,43600,183126.00
2022/02/18,1036,4.21,4.21,4.20,4.20,3800,15972.00
2022/02/18,1037,4.20,4.20,4.19,4.19,17600,73894.00
2022/02/18,1038,4.19,4.20,4.19,4.20,21100,88416.00
2022/02/18,1039,4.18,4.20,4.18,4.19,31200,130928.00
2022/02/18,1040,4.19,4.20,4.19,4.19,21700,90924.00
2022/02/18,1041,4.19,4.19,4.18,4.18,26300,110112.00
2022/02/18,1042,4.19,4.19,4.18,4.18,5000,20904.00
2022/02/18,1043,4.19,4.19,4.18,4.18,34400,143806.00
